timestamp,ref,val,knn,threshold,n-box,acc-full,acc-bbox,mAP,memo,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,AP16,AP17,AP18,AP19,AP20,AP21,AP22,AP23,AP24,AP25,AP26,AP27,AP28,AP29,AP30,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30
2019-11-10 15:57:15.825500,masked-trimed,office,False,0.85,200,0.08704882860183716,0.3842887580394745,0.09090909090909087,min_score 0.01,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:06:55.500512,no-masked-trimed,wall,True,0.83,200,0.4011461436748505,0.670487105846405,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:07:24.486286,no-masked-trimed,wall,False,0.83,200,0.2836676239967346,0.7335243821144104,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:08:13.013951,no-masked-trimed,floor,True,0.83,200,0.2403314858675003,0.5300146341323853,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:08:59.098662,no-masked-trimed,floor,False,0.83,200,0.12430939078330995,0.4626647233963013,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:09:36.311161,no-masked-trimed,frontview,True,0.83,200,0.2939866483211517,0.7171491980552673,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:10:11.287057,no-masked-trimed,frontview,False,0.83,200,0.15812917053699493,0.7037861943244934,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:10:52.259695,no-masked-trimed,frontview2,True,0.83,200,0.09625668078660964,0.5373665690422058,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:11:33.860518,no-masked-trimed,frontview2,False,0.83,200,0.049910873174667365,0.5498220920562744,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:12:07.001456,no-masked-trimed,office,True,0.83,200,0.06794055551290512,0.4883227050304413,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:12:37.807894,no-masked-trimed,office,False,0.83,200,0.07430998235940932,0.5031847357749939,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:13:08.381531,masked-trimed,wall,True,0.83,200,0.29226359724998474,0.5501432418823242,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:13:39.164967,masked-trimed,wall,False,0.83,200,0.21776504814624786,0.6275071501731873,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:14:26.437058,masked-trimed,floor,True,0.83,200,0.2361878454685211,0.4948755502700806,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:15:12.391740,masked-trimed,floor,False,0.83,200,0.13950276374816895,0.4524158239364624,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:15:47.786164,masked-trimed,frontview,True,0.83,200,0.3273942172527313,0.6369710564613342,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:16:23.330447,masked-trimed,frontview,False,0.83,200,0.21826280653476715,0.5812917351722717,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:17:04.599748,masked-trimed,frontview2,True,0.83,200,0.0944741517305374,0.4626334607601166,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:17:45.453681,masked-trimed,frontview2,False,0.83,200,0.08734402805566788,0.40925267338752747,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:18:16.419336,masked-trimed,office,True,0.83,200,0.09129511564970016,0.4118895828723908,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:18:47.752753,masked-trimed,office,False,0.83,200,0.042462844401597984,0.3842887580394745,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:19:13.789637,frontview,wall,True,0.83,200,0.6389684677124023,0.5787965655326843,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:19:38.936096,frontview,wall,False,0.83,200,0.4097421169281006,0.5730658769607544,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:20:20.884276,frontview,floor,True,0.83,200,0.3287292718887329,0.5446559190750122,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:21:02.841262,frontview,floor,False,0.83,200,0.232044205069542,0.5021961927413939,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:21:39.997223,frontview,frontview2,True,0.83,200,0.2762923240661621,0.645907461643219,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:22:21.055106,frontview,frontview2,False,0.83,200,0.15864527225494385,0.5498220920562744,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:22:53.071877,frontview,office,True,0.83,200,0.15711252391338348,0.7261146306991577,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:23:25.054660,frontview,office,False,0.83,200,0.112526535987854,0.6645435094833374,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:23:57.775207,frontview-orig,wall,True,0.83,200,0.7449856996536255,0.8796561360359192,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:24:30.195848,frontview-orig,wall,False,0.83,200,0.455587387084961,0.8424068689346313,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:25:18.577392,frontview-orig,floor,True,0.83,200,0.3135358989238739,0.6925329566001892,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:26:07.135878,frontview-orig,floor,False,0.83,200,0.19198894500732425,0.569546103477478,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:26:43.529251,frontview-orig,frontview,True,0.83,200,0.9153674840927124,0.9888641238212584,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:27:20.268514,frontview-orig,frontview,False,0.83,200,0.4610244929790497,0.9443207383155824,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:28:02.822918,frontview-orig,frontview2,True,0.83,200,0.2370766550302505,0.8291814923286438,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:28:45.131402,frontview-orig,frontview2,False,0.83,200,0.16934046149253845,0.690391480922699,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:29:17.164169,frontview-orig,office,True,0.83,200,0.1698513776063919,0.7579618096351624,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:29:48.189256,frontview-orig,office,False,0.83,200,0.08280254900455475,0.7048832178115845,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:30:22.017449,frontview2,wall,True,0.83,200,0.4269340932369232,0.5644699335098267,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:30:54.846961,frontview2,wall,False,0.83,200,0.30085960030555725,0.5444126129150391,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:31:44.642052,frontview2,floor,True,0.83,200,0.29696133732795715,0.4245973527431488,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:32:33.495444,frontview2,floor,False,0.83,200,0.2444751411676407,0.4011712968349457,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:33:11.459316,frontview2,frontview,True,0.83,200,0.4432071149349213,0.576837420463562,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:33:49.128282,frontview2,frontview,False,0.83,200,0.2806236147880554,0.5011135935783386,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:34:22.057761,frontview2,office,True,0.83,200,0.116772823035717,0.5541401505470276,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:34:54.645350,frontview2,office,False,0.83,200,0.06157112494111061,0.4840764403343201,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:35:27.423878,frontview2-orig,wall,True,0.83,200,0.65329509973526,0.7392550110816956,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:35:56.158698,frontview2-orig,wall,False,0.83,200,0.4154727756977081,0.6217765212059021,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:36:41.646166,frontview2-orig,floor,True,0.83,200,0.3922652006149292,0.5636895895004272,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:37:27.009673,frontview2-orig,floor,False,0.83,200,0.2596684992313385,0.5183016061782837,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:38:02.154445,frontview2-orig,frontview,True,0.83,200,0.4966592490673065,0.7483296394348145,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:38:35.801695,frontview2-orig,frontview,False,0.83,200,0.3229398727416992,0.6503340601921082,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:39:15.188112,frontview2-orig,frontview2,True,0.83,200,0.3868092596530914,0.9145907759666444,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:39:55.466244,frontview2-orig,frontview2,False,0.83,200,0.22281639277935028,0.7669039368629456,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:40:24.839860,frontview2-orig,office,True,0.83,200,0.15923567116260529,0.8237791657447815,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:40:54.087517,frontview2-orig,office,False,0.83,200,0.09978768229484558,0.6496815085411072,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:41:39.784917,wall,floor,True,0.83,200,0.4226519465446472,0.7130307555198669,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:42:25.346361,wall,floor,False,0.83,200,0.3093922734260559,0.5856515169143677,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:42:59.154560,wall,frontview,True,0.83,200,0.6169264912605286,0.9086859822273254,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:43:32.847796,wall,frontview,False,0.83,200,0.3919821679592133,0.8775055408477783,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:44:13.129926,wall,frontview2,True,0.83,200,0.30481284856796265,0.8434163928031921,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:44:53.051172,wall,frontview2,False,0.83,200,0.17112299799919128,0.7971529960632324,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:45:22.136880,wall,office,True,0.83,200,0.1613588184118271,0.7515923380851746,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:45:51.383537,wall,office,False,0.83,200,0.13800424337387085,0.6921443939208984,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:46:26.707251,wall-orig,wall,True,0.83,200,0.9484240412712096,1.0,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:47:01.827032,wall-orig,wall,False,0.83,200,0.6561604738235474,0.9914039969444276,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:47:55.883761,wall-orig,floor,True,0.83,200,0.4972375631332398,0.8008784651756287,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:48:48.174056,wall-orig,floor,False,0.83,200,0.3052486181259155,0.6998535990715027,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:49:30.504533,wall-orig,frontview,True,0.83,200,0.6614699363708496,0.9465478658676147,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:50:11.247516,wall-orig,frontview,False,0.83,200,0.3919821679592133,0.8975501060485841,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 21:50:59.130218,wall-orig,frontview2,True,0.83,200,0.3030303120613098,0.8451957106590271,-1.0,"slidwindow n=3, mode=all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
